url,titulo,descricao,categoria,data,grupo,grupo3,texto_limpo,n_tokens,n_unicos,topico_lda
https://motor1.uol.com.br/news/795873/volvo-ex60-brasil-outubro-preco/,Volvo confirma novo EX60 no Brasil em outubro por R$ 500 mil com 510 cv,"SUV elétrico e de luxo da sueca, Volvo EX60 usa base SPA3 para oferecer 510 cv e 660 km de autonomia.",Análise,2026-05-14T15:00:00+00:00,Elétrico,Elétrico,volvo confirma outubro mil suv eletrico luxo sueca volvo usa base oferecer autonomia,13,12,3
https://motor1.uol.com.br/news/795521/ford-confirma-transit-city-brasil/,Ford confirma nova Transit City de olho em Fiat Scudo e Citroën Jumpy,"Feita em parceria com a JMC, nova van tem origem chinesa, é elétrica e chega no segundo semestre de 2026.",Análise,2026-05-14T14:00:00+00:00,Elétrico,Elétrico,ford confirma transit city olho fiat scudo citroen jumpy feita parceria jmc van origem chinesa eletrica chega segundo semestre,19,19,3
https://motor1.uol.com.br/news/795663/lotus-motor-v8-1000-cavalos/,"Confirmada para o Brasil, Lotus anuncia volta de motor V8 após 20 anos","Com elétricos esportivos em baixa, marca irá apostar em modelos mais raiz com mais de 1.000 cv; estreia ocorrerá até 2028 e deve ficar acima do Emira.",Análise,2026-05-14T13:00:00+00:00,Elétrico,Elétrico,confirmada lotus anuncia volta apos anos eletricos esportivos baixa ira apostar raiz estreia ocorrera deve ficar acima emira,18,18,3
https://motor1.uol.com.br/news/795780/byd-tem-interesse-na-maserati/,BYD quer mais fábricas na Europa e pode tirar Maserati da Stellantis,"Vice-presidente da BYD, Stella Li, define a Maserati como 'marca muito interessante' e confirma planos para adquirir fábricas ociosas de rivais na Europa.",Análise,2026-05-14T12:00:00+00:00,Elétrico,Elétrico,byd quer fabricas europa tirar maserati stellantis vice presidente byd stella define maserati interessante confirma planos adquirir fabricas ociosas rivais europa,21,17,4
https://motor1.uol.com.br/news/795799/hatches-mais-vendidos-abril-2026/,Hatches em abril: Geely EX2 e BYD Dolphin registram recordes de vendas,"Com VW Polo à frente, categoria de maior volume tem disputa acirrada pela liderança enquanto Geely EX2 e BYD Dolphin têm recorde.",Análise,2026-05-14T11:00:00+00:00,Elétrico,Elétrico,hatches abril geely byd dolphin registram recordes polo frente categoria maior volume disputa acirrada lideranca enquanto geely byd dolphin recorde,20,17,2
https://motor1.uol.com.br/news/795785/jeep-revela-equipamentos-avenger-2027/,Jeep revela sem querer os equipamentos do Avenger 2027; veja tudo o que ele terá,"Novo Jeep Avenger 2027 revela interior, ChatGPT, grade iluminada e pacote ADAS antes da estreia no Brasil.",Análise,2026-05-14T10:00:00+00:00,Geral,Geral,jeep revela querer equipamentos avenger tudo jeep avenger revela interior chatgpt grade iluminada pacote adas antes estreia,17,14,5
https://motor1.uol.com.br/news/795796/m1-number-tesla-vs-xiaomi/,Motor1 Numbers: De azarão a fenômeno: a Xiaomi desafia a Tesla,"O YU7 conquista o mercado chinês, e a marca prepara novos SUVs para continuar sua expansão. Números e análises",Análise,2026-05-14T05:00:00+00:00,Elétrico,Elétrico,numbers azarao fenomeno xiaomi desafia tesla conquista chines prepara novos suvs continuar expansao numeros analises,15,15,1
https://motor1.uol.com.br/news/795791/super-veloce-entrega-primeiro-unico/,"Super Veloce entrega o primeiro UNICO ao proprietário; carro vale R$ 1,5 mi","Super Veloce, montadora nacional, fabrica apenas 3 unidades por ano do esportivo de fibra de carbono, o UNICO.",Análise,2026-05-13T20:00:00+00:00,Geral,Geral,super veloce entrega primeiro unico proprietario vale super veloce montadora nacional fabrica apenas esportivo fibra carbono unico,17,14,4
https://motor1.uol.com.br/news/795788/renovacao-automatica-cnh-aprovada/,"Renovação automática de CNH para bons motoristas é aprovada, mas não será automática","Texto que prevê renovação automática de CNH para bons motoristas espera sanção presidencial, mas segue exigindo exames médicos e psicológicos.",Análise,2026-05-13T19:00:00+00:00,Geral,Geral,renovacao automatica cnh bons motoristas aprovada automatica texto preve renovacao automatica cnh bons motoristas espera sancao presidencial segue exigindo exames medicos psicologicos,22,16,1
https://motor1.uol.com.br/news/795789/jaguar-confira-nome-type-01/,Modelo que marca o renascimento da Jaguar é enfim batizado: Type 01,"Elétrico ultraluxuoso da Jaguar, Type 01 recebe um nome simples, mas cheio de significado na história da britânica.",Análise,2026-05-13T18:00:00+00:00,Elétrico,Elétrico,renascimento jaguar enfim batizado type eletrico ultraluxuoso jaguar type recebe nome simples cheio significado historia britanica,16,14,2
https://motor1.uol.com.br/news/795770/chefao-bmw-maior-motor-moto/,Chefão da BMW deixa vazar moto com o maior motor da história da Motorrad,"Nas redes sociais, Markus Flasch, CEO da BMW Motorrad, posou ao lado do que parece ser a versão de produção do conceito R20, revelado em 2024.",Análise,2026-05-13T17:00:00+00:00,Geral,Geral,chefao bmw deixa vazar moto maior historia motorrad redes sociais markus flasch ceo bmw motorrad posou lado parece producao conceito revelado,21,19,1
https://motor1.uol.com.br/news/795765/flagra-honda-city-2028-seda/,Flagra: novo Honda City 2028 aparece sem camuflagem e tem cara de Prelude,"A Honda prepara mais uma reestilização para a atual geração do City; agora, o modelo abandona a inspiração no Civic e mirará no Prelude.",Análise,2026-05-13T16:00:00+00:00,Geral,Geral,flagra honda city aparece camuflagem cara prelude honda prepara reestilizacao atual geracao city agora abandona inspiracao civic mirara prelude,19,16,3
https://motor1.uol.com.br/news/795773/jeep-revela-interior-avenger-brasileiro/,Novo Jeep Avenger 2027 nacional tem interior relevado e é mais simples que europeu; veja fotos,Parte interna do SUV traz muitas soluções do europeu e pode ter revelado qual será a motorização do modelo nacional.,Análise,2026-05-13T15:04:52+00:00,Geral,Geral,jeep avenger nacional interior relevado simples europeu fotos parte interna suv traz muitas solucoes europeu revelado motorizacao nacional,18,16,2
https://motor1.uol.com.br/news/795664/lamborghini-fenomeno-roadster-v12-h%C3%ADbrido/,Só 15 ricaços poderão ter o novo Lamborghini Fenomeno Roadster híbrido,"Superesportivo híbrido com motor V12 aspirado faz 0 a 100 km/h em 2,4 segundos, supera o Revuelto em potência e homenageia o clássico Miura Roadster.",Análise,2026-05-13T13:00:00+00:00,Misto/Híbrido,Combustão/Híbrido,ricacos poderao lamborghini fenomeno roadster hibrido superesportivo hibrido aspirado faz segundos supera revuelto potencia homenageia classico miura roadster,18,16,3
https://motor1.uol.com.br/news/795673/suvs-vendas-abril-tcross-creta/,SUVs em abril: VW T-Cross e Hyundai Creta travam disputa acirrada pela liderança,Chevrolet Spark registra seu recorde de vendas e GAC GS3 tem começo tímido entre os SUVs e crossovers compactos no mês passado.,Análise,2026-05-13T12:00:00+00:00,Geral,Geral,suvs abril cross hyundai creta travam disputa acirrada lideranca chevrolet spark registra recorde gac comeco timido suvs crossovers compactos mes passado,21,20,2
https://motor1.uol.com.br/news/795666/electric-days-evolui-chama-edays/,"Electric Days evolui e se torna E-Days, ampliando seu foco para a transformação energética da mobilidade","Nova identidade reflete um posicionamento mais abrangente, conectando mobilidade, energia, tecnologia, inovação e sustentabilidade em uma plataforma única.",Análise,2026-05-13T11:00:00+00:00,Geral,Geral,electric days evolui torna days ampliando foco transformacao energetica mobilidade identidade reflete posicionamento abrangente conectando mobilidade energia tecnologia inovacao sustentabilidade plataforma unica,22,20,1
https://motor1.uol.com.br/news/795657/lista-novas-picapes-rivais-toro/,"Fiat Toro terá rivais de Toyota, BYD, VW e Renault nos próximos meses; veja quais são","Fiat Toro terá vida difícil com a chegada de BYD Mako, Toyota Corolla picape, VW Tukan e Renault Niagara. Veja o que cada uma traz para desbancar a líder.",Análise,2026-05-13T11:00:00+00:00,Elétrico,Elétrico,fiat toro rivais toyota byd renault proximos meses quais fiat toro vida dificil chegada byd mako toyota corolla picape tukan renault niagara cada traz desbancar lider,26,21,3
https://motor1.uol.com.br/news/795667/jeep-avenger-muda-europa-defeitos/,Jeep Avenger muda na Europa corrigindo defeitos apontados por brasileiros,"Breve no Brasil, Jeep Avenger muda na Europa ouvindo às reclamações de acabamento e motor com correia banhada a óleo apontadas por brasileiros.",Análise,2026-05-13T07:00:00+00:00,Geral,Geral,jeep avenger muda europa corrigindo defeitos apontados brasileiros breve jeep avenger muda europa ouvindo reclamacoes acabamento correia banhada oleo apontadas brasileiros,21,16,4
https://motor1.uol.com.br/news/795672/chevrolet-spin-2027-nova-versao/,Chevrolet oficializa Spin LTZ com opção de cinco lugares,Linha 2027 da Spin chega com mudanças discretas e nova opção LTZ de 5 lugares para focar em taxistas e PcD. Veja os preços e detalhes da minivan da GM.,Análise,2026-05-12T20:18:52+00:00,Geral,Geral,chevrolet oficializa spin ltz opcao cinco lugares linha spin chega mudancas discretas opcao ltz lugares focar taxistas pcd detalhes minivan,20,16,3
https://motor1.uol.com.br/news/795654/vendas-estados-abril-ranking/,BYD Dolphin Mini e Geely EX2 lideraram vendas em 4 estados; veja o ranking,"BYD Dolphin Mini e Geely EX2, dupla de carros elétricos chineses, foi a preferida em diferentes regiões; veja quais foram mais populares no seu estado.",Análise,2026-05-12T19:00:00+00:00,Elétrico,Elétrico,byd dolphin mini geely lideraram estados ranking byd dolphin mini geely dupla eletricos chineses preferida diferentes regioes quais populares estado,20,16,4
https://motor1.uol.com.br/news/795533/jeep-renegade-proxima-geracao-2028/,Próxima geração do Jeep Renegade será híbrido e muito mais emocional,"Nova geração do Jeep Renegade deve manter o design quadrado inspirado no Wrangler, mas com plataforma moderna e motores híbridos para se distanciar do Avenger.",Análise,2026-05-12T17:30:00+00:00,Elétrico,Elétrico,proxima geracao jeep renegade hibrido emocional geracao jeep renegade deve manter design quadrado inspirado wrangler plataforma moderna motores hibridos distanciar avenger,21,18,4
https://motor1.uol.com.br/news/795632/chevrolet-sonic-2027-agio-lojas/,Sucesso? Novo Chevrolet Sonic 2027 já é oferecido com até R$ 10 mil de ágio,"Nas lojas desde 07 de maio, o novo SUV de entrada da Chevrolet vem sendo vendido com ágio em algumas lojas da marca pelo País.",Análise,2026-05-12T15:21:48+00:00,Geral,Geral,sucesso chevrolet sonic oferecido mil agio lojas desde maio suv entrada chevrolet vem sendo vendido agio algumas lojas pais,19,16,3
https://motor1.uol.com.br/news/795637/vw-brasil-anuncio-feed-instagram/,Nova Tukan? VW do Brasil faz suspense e apaga feed do Instagram,"Com a frase 'Como será o amanhã?' e às vésperas da convocação para a Copa do Mundo, Volkswagen faz suspense nas redes e prepara anúncio com canarinho pistola.",Análise,2026-05-12T15:15:46+00:00,Geral,Geral,tukan faz suspense apaga feed instagram frase amanha vesperas convocacao copa mundo volkswagen faz suspense redes prepara anuncio canarinho pistola,20,18,2
https://motor1.uol.com.br/news/795625/audi-q9-impressoes-interior/,Audi Q9: veja como é o luxuoso interior do SUV de 7 lugares que chega em julho,Primeiro SUV de grande porte da Audi pensado para os EUA terá opções de 6 ou 7 lugares e nós já conferimos como ele ficou por dentro antes da estreia em julho.,Análise,2026-05-12T14:42:04+00:00,Geral,Geral,audi luxuoso interior suv lugares chega julho primeiro suv grande porte audi pensado eua opcoes lugares conferimos ficou dentro antes estreia julho,22,18,2
https://motor1.uol.com.br/news/795621/flagra-vw-tukan-motor-hibrido/,VW Tukan perde camuflagem antes de aparecer na Copa do Mundo,Registro próximo à fábrica da Volkswagen de Taubaté (SP) antecipa apresentação da picape Tukan híbrida que ocorrerá durante a Copa do Mundo.,Análise,2026-05-12T13:49:45+00:00,Elétrico,Elétrico,tukan perde camuflagem antes aparecer copa mundo registro proximo fabrica volkswagen taubate antecipa apresentacao picape tukan hibrida ocorrera durante copa mundo,21,18,5
https://motor1.uol.com.br/news/795608/yamaha-r15-r3-serie-especial/,Yamaha R15 e R3 ganham série especial de 70 anos da marca; veja o que muda,Edição limitada aposta em visual inspirado nas esportivas dos anos 1990 e reforça o DNA racing da linha R-Series da Yamaha.,Análise,2026-05-12T13:05:09+00:00,Geral,Geral,yamaha ganham serie especial anos muda edicao limitada aposta visual inspirado esportivas anos reforca dna racing linha series yamaha,19,17,3
https://motor1.uol.com.br/news/795540/opel-corsa-gse-el%C3%A9trico/,Corsa GSE elétrico tem base de Peugeot e é mais rápido que Golf GTI,"Novo Opel Corsa GSE resgata a tradição dos antigos GSI e OPC com motor elétrico de 280 cv, tração dianteira e aceleração de 0 a 100 km/h em 5,5 segundos.",Análise,2026-05-12T10:52:15+00:00,Elétrico,Elétrico,corsa gse eletrico base peugeot rapido golf gti opel corsa gse resgata tradicao antigos gsi opc eletrico tracao dianteira aceleracao segundos,21,18,3
https://motor1.uol.com.br/news/795526/gwm-revelara-ora-5-brasil/,GWM já tem data para revelar Ora 05 no Brasil; confira quando,"SUV do 03, modelo é a nova aposta da GWM e chegará primeiro como elétrico, mas pode virar flex e nacional em breve.",Análise,2026-05-11T19:00:01+00:00,Misto/Híbrido,Combustão/Híbrido,gwm data revelar ora confira suv aposta gwm chegara primeiro eletrico virar flex nacional breve,15,14,3
https://motor1.uol.com.br/news/795520/byd-revisa-garantia-de-fabrica-no-brasil/,Donos de BYD precisam ficar atentos: garantia muda para linha 2026/2027,"Mudanças confirmadas pela montadora afetam modelos elétricos e híbridos da linha 2026/2027, incluindo cobertura da bateria, sistema de alta tensão e multimídia.",Análise,2026-05-11T18:19:24+00:00,Elétrico,Elétrico,donos byd precisam ficar atentos garantia muda linha mudancas confirmadas montadora afetam eletricos hibridos linha incluindo cobertura bateria sistema alta tensao multimidia,22,21,3
https://motor1.uol.com.br/news/795503/segredo-picape-corolla-brasil-2028/,Segredo: picape anti-Toro da Toyota será PHEV e chega até 2028,"Mais uma rival da Toro deve chegar ao mercado em breve; derivada do Corolla, modelo deve ter motor híbrido plug-in.",Análise,2026-05-11T18:14:54+00:00,Elétrico,Elétrico,segredo picape anti toro toyota phev chega rival toro deve chegar breve derivada corolla deve hibrido plug,17,15,3
https://motor1.uol.com.br/news/795507/jetour-serie-dark-knight-brasil/,Jetour lança série Dark Knight inspirada no Batman para o T1 e T2,"Conheça a edição Dark Knight dos SUVs Jetour T1 e T2. Série especial aposta no visual 'all black', detalhes escurecidos e pinças de freio vermelhas. ",Análise,2026-05-11T17:14:46+00:00,Geral,Geral,jetour lanca serie dark knight inspirada batman conheca edicao dark knight suvs jetour serie especial aposta visual all black detalhes escurecidos pincas freio vermelhas,24,20,5
https://motor1.uol.com.br/news/795481/lotus-testa-emira-brasil-site/,Lotus testa Emira no Brasil e já tem site e perfil oficial,"Esportivo de dois lugares segue filosofia de seu criador, unindo baixo peso e dinâmica, mas não chegará sozinho.",Análise,2026-05-11T16:59:05+00:00,Geral,Geral,lotus testa emira site perfil oficial esportivo dois lugares segue filosofia criador unindo baixo peso dinamica chegara sozinho,18,18,5
https://motor1.uol.com.br/news/795375/historia-chevrolet-corvette-geracoes-mundo/,História: Chevrolet Corvette é o esportivo americano que assustou europeus,Conheça a trajetória do esportivo norte-americano que superou crises e se tornou um ícone mundial capaz de envergonhar exóticos europeus.,Análise,2026-05-11T13:01:00+00:00,Geral,Geral,historia chevrolet corvette esportivo americano assustou europeus conheca trajetoria esportivo norte americano superou crises tornou icone mundial capaz envergonhar exoticos europeus,21,18,2
https://motor1.uol.com.br/news/795372/analise-picapes-vendas-abril-2026/,Picapes em abril: Fiat Strada registra 3º melhor resultado de sua história,"Mercado de picapes cresce 14,2% em abril de 2026. Confira o ranking completo, do recorde da Fiat Strada ao desempenho da Hilux e Ford F-150.",Análise,2026-05-11T12:01:00+00:00,Geral,Geral,picapes abril fiat strada registra melhor resultado historia picapes cresce abril confira ranking completo recorde fiat strada desempenho hilux ford,20,16,2
https://motor1.uol.com.br/news/795374/video-como-nasce-o-chevrolet-sonic/,Exclusivo: fomos à fábrica de Gravataí (RS) ver como nasce o novo Chevrolet Sonic 2027,"Motor1.com Brasil acompanhou o início da montagem do novo SUV da Chevrolet em Gravataí (RS), fábrica que recebeu R$ 1,2 bilhão em investimentos para o modelo.",Análise,2026-05-10T13:00:00+00:00,Geral,Geral,exclusivo fabrica gravatai ver nasce chevrolet sonic acompanhou inicio montagem suv chevrolet gravatai fabrica recebeu bilhao investimentos,17,14,5
https://motor1.uol.com.br/news/795378/geely-10-mil-unidades-vendidas/,Geely chega às 10 mil unidades vendidas e fabricará no Brasil,Geely alcança marco de vendas no Brasil e projeta fabricação nacional em 2026. Confira os detalhes do compacto EX2 e do SUV híbrido EX5.,Análise,2026-05-09T15:01:00+00:00,Elétrico,Elétrico,geely chega mil vendidas fabricara geely alcanca marco projeta fabricacao nacional confira detalhes compacto suv hibrido,16,15,1
https://motor1.uol.com.br/news/795345/chevrolet-sonic-sera-exportado-mercados/,Novo Chevrolet Sonic já tem data para chegar em outros mercados,"SUV, considerado cupê pela norte-americana, será oferecido também em outros mercados da América do Sul, sendo sempre exportado do Brasil.",Análise,2026-05-09T12:01:00+00:00,Geral,Geral,chevrolet sonic data chegar outros mercados suv considerado cupe norte americana oferecido outros mercados america sul sendo sempre exportado,19,17,2
https://motor1.uol.com.br/news/795235/flagra-vw-taos-hibrido-argentina/,Flagra: VW já testa motor 1.5 TSI e sistema híbrido na Argentina,Protótipo camuflado na Argentina revela testes do novo 1.5 TSI e sistemas híbrido leve e pleno da Volkswagen; veja quem deve estrear a tecnologia no Brasil.,Análise,2026-05-08T19:54:26+00:00,Elétrico,Elétrico,flagra testa tsi sistema hibrido argentina prototipo camuflado argentina revela testes tsi sistemas hibrido leve pleno volkswagen deve estrear tecnologia,20,17,1
https://motor1.uol.com.br/news/795350/audi-lanca-q5-sq5-2026/,Novos Audi Q5 e SQ5 2026 ficam 'mais autônomos'; veja os preços,"Dupla de SUVs intermediários da marca das quatro argolas, Q5 e SQ5 passaram por revisão no conteúdo de série para a linha 2026.",Análise,2026-05-08T16:42:07+00:00,Geral,Geral,novos audi ficam autonomos dupla suvs intermediarios quatro argolas passaram revisao conteudo serie linha,14,14,1
https://motor1.uol.com.br/news/795227/motos-mais-vendidas-abril-modelos/,Motos em abril: Honda CG lidera e Mottu quase sai do Top 10; veja o ranking,"Num mês em que a Bajaj foi a quinta marca mais vendidas, apenas Honda, Yamaha e Mottu aparecem entre as 10 mais vendidas do mês passado.",Análise,2026-05-08T16:00:00+00:00,Geral,Geral,motos abril honda lidera mottu quase sai top ranking mes bajaj quinta vendidas apenas honda yamaha mottu aparecem vendidas mes passado,21,17,1
https://motor1.uol.com.br/news/795320/vw-fatura-1bi-12minutos-tiguan/,Doze minutos de vendas do novo Tiguan podem render R$ 1 bi à VW,"Volkswagen anuncia recebeu mais de 3 mil pedidos para o Tiguan de nova geração em 12 minutos, o que pode gerar um faturamento de quase R$ 1 bilhão.",Análise,2026-05-08T15:00:00+00:00,Geral,Geral,doze minutos tiguan podem render volkswagen anuncia recebeu mil pedidos tiguan geracao minutos gerar faturamento quase bilhao,17,15,3
https://motor1.uol.com.br/news/795203/novo-v8-mercedes-amg-2026/,Novo motor V8 da Mercedes-AMG será revelado ainda em 2026,"Novo propulsor chegará primeiro aos SUVs da alemã; Classe C, no entanto, ficará com um seis cilindros no lugar do atual 2.0.",Análise,2026-05-08T13:00:00+00:00,Combustão,Combustão/Híbrido,mercedes amg revelado ainda propulsor chegara primeiro suvs alema classe entanto ficara seis cilindros lugar atual,16,16,1
https://motor1.uol.com.br/news/795196/geely-fabrica-ford-novo-fiesta/,Geely está interessada em fábrica da Ford e pode criar novo Fiesta,"Seguindo o que já fez por aqui com a Renault, o grupo Geely planeja entrar na Europa atráves de parceria com a Ford; acordo pode gerar novo Fiesta.",Análise,2026-05-08T12:00:00+00:00,Geral,Geral,geely interessada fabrica ford criar fiesta seguindo fez aqui renault grupo geely planeja entrar europa atraves parceria ford acordo gerar fiesta,21,18,1
https://motor1.uol.com.br/news/795103/lotus-for-me-novo-eletre/,Lotus For Me: um híbrido mais barato e potente que o Eletre convencional,"Conheça o Lotus For Me, SUV PHEV que entrega 952 cv, 1.200 km de autonomia e custa menos que o Eletre elétrico. Veja os detalhes e as chances de vir ao Brasil.",Análise,2026-05-08T11:00:00+00:00,Elétrico,Elétrico,lotus hibrido barato potente eletre convencional conheca lotus suv phev entrega autonomia custa menos eletre eletrico detalhes chances vir,19,17,5
https://motor1.uol.com.br/news/795228/comparativo-chevrolet-sonic-volkswagen-nivus/,Novo Chevrolet Sonic vs. VW Nivus: qual o melhor SUV cupê?,"O Chevrolet Sonic voltou como SUV cupê para encarar o Nivus; veja qual modelo oferece o melhor custo-benefício, performance e tecnologias de segurança.",Análise,2026-05-08T10:00:00+00:00,Geral,Geral,chevrolet sonic nivus melhor suv cupe chevrolet sonic voltou suv cupe encarar nivus oferece melhor custo beneficio performance tecnologias seguranca,20,14,2
https://motor1.uol.com.br/news/795198/vendas-marcas-motos-brasil-abril/,"Motos em abril: Honda lidera, mas Bajaj chega à 5ª posição pela primeira vez",Confira como ficou o ranking das montadoras que mais emplacaram motocicletas mais vendidas do Brasil no mês passado.,Análise,2026-05-07T18:00:00+00:00,Geral,Geral,motos abril honda lidera bajaj chega posicao primeira vez confira ficou ranking montadoras emplacaram motocicletas vendidas mes passado,18,18,1
https://motor1.uol.com.br/news/795195/habilitacao-sao-paulo-mais-barata/,"Sem CNH física, habilitação em São Paulo é a mais barata do Brasil","Após Detran SP eliminar obrigatoriedade do documento de papel no final de 2025, custo no estado é de R$ 105,66.",Análise,2026-05-07T17:00:00+00:00,Geral,Geral,cnh fisica habilitacao paulo barata apos detran eliminar obrigatoriedade documento papel final custo estado,14,14,1
https://motor1.uol.com.br/news/795188/citroen-desconto-c3-aircross-basalt/,"Efeito Sonic? Citroën dá descontos de até R$ 25 mil no preço de C3, Aircross e Basalt","Campanha válida até 4 de junho inclui bônus no usado, taxa zero e condições especiais de financiamento dando carro como parte de pagamento.",Análise,2026-05-07T16:00:00+00:00,Geral,Geral,efeito sonic citroen descontos mil aircross basalt campanha valida junho inclui bonus usado taxa zero condicoes especiais financiamento dando parte pagamento,21,21,5
https://motor1.uol.com.br/news/795178/chevrolet-sonic-2027-preco-versoes/,Chevrolet lança novo Sonic 2027 em duas versões com preço a partir de R$ 129.990,"SUV nacional produzido em Gravataí chega com o mesmo motor 1.0 turbo flex de injeção direta do Tracker para enfrentar Nivus, Pulse e Kardian.",Análise,2026-05-07T14:48:53+00:00,Combustão,Combustão/Híbrido,chevrolet lanca sonic duas partir suv nacional produzido gravatai chega turbo flex injecao direta tracker enfrentar nivus pulse kardian,19,19,3
https://motor1.uol.com.br/news/795189/flagra-hyundai-i20-aventureiro-suv/,Novo Hyundai i20 2027 terá estilo aventureiro para vender como SUV antes do Bayon,Novo Hyundai que será produzido no Brasil terá estilo aventureiro e primeira aparição global na Copa do Mundo.,Análise,2026-05-07T14:15:01+00:00,Geral,Geral,hyundai estilo aventureiro vender suv antes bayon hyundai produzido estilo aventureiro primeira aparicao global copa mundo,16,13,2
https://motor1.uol.com.br/news/794967/vw-multa-bilionaria-co2-carros/,"VW terá que pagar R$ 8,6 bilhões por excesso de CO2 em seus carros","O CFO do grupo VW, Arno Antlitz, estima que empresa pode pagar até 1,5 bilhão de euros por exceder a meta de emissões de CO2 da frota vendida entre 2025 e 2027.",Análise,2026-05-07T13:00:00+00:00,Geral,Geral,pagar bilhoes excesso cfo grupo arno antlitz estima empresa pagar bilhao euros exceder meta emissoes frota vendida,17,16,5
https://motor1.uol.com.br/news/795098/vendas-diretas-abril-2026/,"Enquanto varejo adota elétricos, vendas diretas ficam com um 'velho' Top 10",Fiat emplaca dobradinha nas vendas diretas no mês passado e Toyota Yaris Cross é o menos dependente da modalidade.,Análise,2026-05-07T12:00:00+00:00,Elétrico,Elétrico,enquanto varejo adota eletricos diretas ficam velho top fiat emplaca dobradinha diretas mes passado toyota yaris cross menos dependente modalidade,20,19,4
https://motor1.uol.com.br/news/794978/baic-proxima-chinesa-brasil-2026/,BAIC no Brasil: planos ganham força no Salão de Pequim 2026,"Com uma comitiva de 70 brasileiros, a BAIC detalhou sua ofensiva para o Brasil. Conheça os SUVs híbridos e elétricos com tecnologia de ponta.",Análise,2026-05-07T11:00:00+00:00,Elétrico,Elétrico,baic planos ganham forca salao pequim comitiva brasileiros baic detalhou ofensiva conheca suvs hibridos eletricos tecnologia ponta,17,16,4
https://motor1.uol.com.br/news/795101/instituto-renault-profissionais-capacitacao/,Instituto Renault capacita profissionais para dentro e fora da indústria ,Saiba como o Instituto capacita jovens para mercado e confira entrevista com Ariel Montenegro sobre a nacionalização do EX5 e a demanda recorde do elétrico EX2.,Análise,2026-05-06T21:00:00+00:00,Elétrico,Elétrico,instituto renault capacita profissionais dentro industria saiba instituto capacita jovens confira entrevista ariel montenegro sobre nacionalizacao demanda recorde eletrico,19,17,1
https://motor1.uol.com.br/news/795042/harley-davidson-sportster-883-voltar%C3%A1/,Sportster 883 voltará: Harley-Davidson anuncia mudança de rumo e moto mais barata,"Com vendas minguando e novo CEO, Harley-Davidson dos EUA vira o disco e voltará a oferecer produtos mais acessíveis, incluindo modelo ainda mais barato.",Análise,2026-05-06T14:00:00+00:00,Geral,Geral,sportster voltara harley davidson anuncia mudanca rumo moto barata minguando ceo harley davidson eua vira disco voltara oferecer produtos acessiveis incluindo ainda barato,23,20,1
https://motor1.uol.com.br/news/794972/vw-golf-mais-radical-historia/,Volkswagen prepara o Golf R mais espetacular de todos os tempos,"Em 2027, inédito VW Golf R 24H estreará nas 24 Horas de Nurburgring com uma versão de corrida desenvolvida com a Max Kruse Racing.",Análise,2026-05-06T13:00:00+00:00,Geral,Geral,volkswagen prepara golf espetacular todos tempos inedito golf estreara horas nurburgring corrida desenvolvida max kruse racing,16,15,3
https://motor1.uol.com.br/news/794973/pec-ipva-analisada-camara/,Vai mudar? PEC do IPVA por quilo será analisada hoje pela Câmara,Proposta que muda cálculo do imposto e limita gastos públicos entra em discussão na Comissão de Constituição e Justiça.,Análise,2026-05-06T12:00:00+00:00,Geral,Geral,mudar pec ipva quilo analisada hoje camara proposta muda calculo imposto limita gastos publicos entra discussao comissao constituicao justica,19,19,4
https://motor1.uol.com.br/news/794979/dolphin-mini-ex2-varejo-abril/,Mercado muda de vez: Brasil coloca 2 elétricos no Top 10 do varejo pela 1ª vez,"BYD ainda liderou modalidade de forma inédita no mês passado, com Dolphin Mini e Geely EX2 formando Top 10 com 2 elétricos pela 1ª vez.",Análise,2026-05-06T10:00:00+00:00,Elétrico,Elétrico,muda vez coloca eletricos top varejo vez byd ainda liderou modalidade forma inedita mes passado dolphin mini geely formando top eletricos vez,22,18,4
https://motor1.uol.com.br/news/794983/audi-lanca-a5-2025-brasil/,"Audi A5 2026 corrige falhas, ganha mais equipamentos e sobe para R$ 424 mil","Audi A5 2026 chega ao Brasil com mais equipamentos, motor 2.0 turbo de 272 cv e preço de R$ 424.990. Veja tudo o que muda.",Análise,2026-05-05T21:30:51+00:00,Combustão,Combustão/Híbrido,audi corrige falhas ganha equipamentos sobe mil audi chega equipamentos turbo tudo muda,13,11,3
https://motor1.uol.com.br/news/794975/flagra-honda-facelift-city-2027/,Flagra: Honda City 2027 mudará visual de novo para se diferenciar do WR-V,Compacto da marca japonesa vai ficar mais esportivo para continuar relevante dentro da gama da Honda; veja o que mudar.,Análise,2026-05-05T21:00:00+00:00,Geral,Geral,flagra honda city mudara visual diferenciar compacto japonesa ficar esportivo continuar relevante dentro gama honda mudar,16,15,3
https://motor1.uol.com.br/news/794950/diretor-lotus-brasil-suv-eletre/,Chefão da Lotus Brasil antecipa chegada de SUV elétrico de 930 cv,"A Lotus está chegando ao Brasil! Diretor da marca antecipa a vinda do Eletre, um SUV elétrico com mais de 900 cv para bater de frente com o Porsche Cayenne.",Análise,2026-05-05T20:00:00+00:00,Elétrico,Elétrico,chefao lotus antecipa chegada suv eletrico lotus chegando diretor antecipa vinda eletre suv eletrico bater frente porsche cayenne,18,14,5
